job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB1956,Machine Learning Engineer,Machine Learning,Mid-Level,3,PhD,74400,63800,82400,Beijing,China,Hybrid,Startup (1-50),Telecommunications,AWS|BERT|Docker|GCP|Kubernetes|PyTorch|Python|RAG|Spark,18.3,68.9,18.6,7,2026,1,0,1,0,Tier 1 (<80k)
AIJOB1957,AI Agent Developer,AI Engineering,Entry-Level,1.4,Master's,56700,52200,63400,Osaka,Japan,On-site,Mid-Market (51-500),Manufacturing,AWS|Airflow|AutoGen|Azure|Docker|GPT-4|LangChain|SQL|TensorFlow,21.8,79.3,28.6,6.8,2026,1,0,0,1,Tier 1 (<80k)
AIJOB1958,Generative AI Engineer,AI Engineering,Senior,7.5,Master's,143200,125100,160800,Berlin,Germany,Fully Remote,Enterprise (501-5000),E-commerce,Azure|CUDA|GPT-4|LangChain|PyTorch|Python|RAG|TensorFlow,27.3,99,29.1,6.2,2025,3,1,1,1,Tier 3 (140k-200k)
AIJOB1959,AI Product Manager,Product,Mid-Level,2.7,Bachelor's,75600,66700,90400,Tokyo,Japan,Fully Remote,Mid-Market (51-500),Automotive,AWS|AutoGen|CUDA|Docker|GPT-4|Kubernetes|Python|REST APIs,12.9,73.3,45.9,8.1,2026,3,0,1,1,Tier 1 (<80k)
AIJOB1960,Computer Vision Engineer,Computer Vision,Senior,5.7,Master's,90100,77000,105900,Ho Chi Minh City,Vietnam,Fully Remote,Enterprise (501-5000),E-commerce,AutoGen|Docker|Git|LangChain|RAG|Spark|TensorFlow,34.8,80.1,21.8,7.6,2026,8,1,1,0,Tier 2 (80k-140k)
AIJOB1961,Data Scientist,Data Science,Senior,5.8,High School / None,105300,91800,125700,Hanoi,Vietnam,Hybrid,Big Tech (FAANG+),Finance & Banking,AWS|Airflow|AutoGen|Azure|CUDA|Docker|GCP|RAG|Scikit-Learn|Spark,27.9,72.5,32.5,6.6,2026,6,1,1,0,Tier 2 (80k-140k)
AIJOB1962,AI Solutions Architect,Architecture,Senior,8.9,Bachelor's,142000,123300,152700,Toronto,Canada,Fully Remote,Mid-Market (51-500),Finance & Banking,AWS|Azure|C++|CUDA|Docker|FastAPI|LangChain|Python|Vector Databases,30.4,64.4,41.2,6.3,2025,11,1,1,1,Tier 3 (140k-200k)
AIJOB1963,AI Solutions Architect,Architecture,Mid-Level,4,Master's,97100,82800,108000,Osaka,Japan,Hybrid,Startup (1-50),Telecommunications,Airflow|Azure|Kubernetes|Python|RAG|REST APIs|SQL|Scikit-Learn|Spark,10.8,83.6,40.7,8.4,2026,5,0,1,1,Tier 2 (80k-140k)
AIJOB1964,AI Product Manager,Product,Senior,7.5,Master's,49800,45000,59500,Da Nang,Vietnam,On-site,Enterprise (501-5000),Automotive,Azure|CUDA|GPT-4|LangChain|RAG|SQL|Scikit-Learn|TensorFlow|Vector Databases,19.6,87.1,27.7,9.3,2025,8,1,0,1,Tier 1 (<80k)
AIJOB1965,Prompt Engineer,AI Engineering,Lead / Staff,10.6,Master's,197000,176500,217400,Berlin,Germany,On-site,Enterprise (501-5000),E-commerce,AWS|Airflow|AutoGen|C++|FastAPI|Git|LangChain|Llama|REST APIs,19.6,62,43.2,7.4,2026,6,1,0,1,Tier 3 (140k-200k)
AIJOB1966,AI Solutions Architect,Architecture,Entry-Level,1.2,Master's,40000,34400,43700,Hanoi,Vietnam,On-site,Startup (1-50),Education,Airflow|BERT|CUDA|LangChain|Llama|Python|Vector Databases,16.1,77.2,31,5.7,2026,5,0,0,1,Tier 1 (<80k)
AIJOB1967,Autonomous Driving Engineer,Automotive AI,Mid-Level,3,Associate's,81600,70000,91500,Cambridge,United Kingdom,Hybrid,Startup (1-50),E-commerce,AutoGen|CUDA|GCP|GPT-4|REST APIs|SQL|Spark,16.2,82.1,47.5,6.3,2026,7,0,1,0,Tier 2 (80k-140k)
AIJOB1968,LLM Application Developer,AI Engineering,Mid-Level,3.8,Bachelor's,47000,41300,52900,Pune,India,Hybrid,Enterprise (501-5000),Healthcare,AWS|Azure|BERT|GPT-4|Git|Llama|Scikit-Learn|Spark|Vector Databases,11.6,71,16.5,6.9,2026,9,0,1,1,Tier 1 (<80k)
AIJOB1969,Data Scientist,Data Science,Lead / Staff,9.4,Bachelor's,183600,167300,208400,Osaka,Japan,On-site,Startup (1-50),Education,AWS|AutoGen|C++|CUDA|FastAPI|Kubernetes|Python|RAG|Spark,20.7,99,46.2,8.3,2026,9,1,0,1,Tier 3 (140k-200k)
AIJOB1970,Data Scientist,Data Science,Senior,6.1,Master's,131000,113900,144700,Toronto,Canada,Fully Remote,Startup (1-50),Technology & SaaS,Airflow|FastAPI|Git|LangChain|Llama|RAG|Spark,18,78.4,13.7,6.5,2026,8,1,1,0,Tier 2 (80k-140k)
AIJOB1971,Machine Learning Engineer,Machine Learning,Entry-Level,2.1,Bachelor's,69800,60100,80600,Singapore,Singapore,On-site,Enterprise (501-5000),Automotive,Airflow|Azure|BERT|C++|LangChain|Spark|Vector Databases,33.5,90.2,16.9,7.2,2026,6,0,0,0,Tier 1 (<80k)
AIJOB1972,Data Scientist,Data Science,Mid-Level,3.2,Bachelor's,133200,118000,154600,Manchester,United Kingdom,On-site,Mid-Market (51-500),Healthcare,Azure|CUDA|GPT-4|Git|Python|RAG|Spark|TensorFlow|Vector Databases,22.7,98.3,20.2,6.8,2025,7,0,0,0,Tier 2 (80k-140k)
AIJOB1973,Generative AI Engineer,AI Engineering,Mid-Level,4.3,Bachelor's,142700,125500,159700,Boston,United States,Fully Remote,Startup (1-50),E-commerce,AutoGen|CUDA|Docker|FastAPI|GCP|Kubernetes|Llama|SQL|Spark,26,89.7,23,7.8,2025,11,0,1,1,Tier 3 (140k-200k)
AIJOB1974,AI Solutions Architect,Architecture,Senior,6.2,Bachelor's,168300,152800,197000,Boston,United States,Hybrid,Startup (1-50),Automotive,AWS|AutoGen|CUDA|GPT-4|Kubernetes,24,62.8,13.9,6.1,2026,4,1,1,1,Tier 3 (140k-200k)
AIJOB1975,LLM Application Developer,AI Engineering,Entry-Level,1.8,Bachelor's,51400,45500,55200,Berlin,Germany,Hybrid,Startup (1-50),Manufacturing,BERT|GPT-4|Git|PyTorch|Python|REST APIs|Scikit-Learn|TensorFlow,20.9,80.4,41.9,5.8,2025,5,0,1,1,Tier 1 (<80k)
AIJOB1976,LLM Application Developer,AI Engineering,Director,15.1,Bachelor's,194500,168300,228100,Vancouver,Canada,On-site,Mid-Market (51-500),Automotive,AutoGen|BERT|C++|CUDA|GCP|Git|LangChain|PyTorch|RAG|Scikit-Learn,16.1,99,31.8,9,2026,8,1,0,1,Tier 3 (140k-200k)
AIJOB1977,Machine Learning Engineer,Machine Learning,Entry-Level,2.3,Bachelor's,63200,56900,70900,Osaka,Japan,Hybrid,Mid-Market (51-500),Finance & Banking,Azure|FastAPI|GPT-4|Spark|Vector Databases,23.1,78,23.8,7,2026,1,0,1,0,Tier 1 (<80k)
AIJOB1978,Deep Learning Specialist,AI Engineering,Mid-Level,3.5,Master's,118100,104200,131700,Frankfurt,Germany,On-site,Mid-Market (51-500),Automotive,Azure|CUDA|Kubernetes|Scikit-Learn|TensorFlow,31.5,86.4,20.7,6.2,2025,5,0,0,0,Tier 2 (80k-140k)
AIJOB1979,AI Solutions Architect,Architecture,Senior,7.2,PhD,190900,169800,207700,Cambridge,United Kingdom,Hybrid,Startup (1-50),Finance & Banking,Azure|BERT|C++|Docker|FastAPI|Llama|PyTorch|TensorFlow,13.1,85.1,27.7,6.6,2026,2,1,1,1,Tier 3 (140k-200k)
AIJOB1980,Generative AI Engineer,AI Engineering,Entry-Level,2.5,Bachelor's,77900,69800,87600,Boston,United States,Hybrid,Mid-Market (51-500),Telecommunications,Airflow|CUDA|FastAPI|Python|REST APIs|Spark|Vector Databases,30.7,86,23.4,7.4,2026,8,0,1,1,Tier 1 (<80k)
AIJOB1981,LLM Application Developer,AI Engineering,Mid-Level,3.8,Bachelor's,50100,45500,59300,Bengaluru,India,Hybrid,Enterprise (501-5000),Healthcare,BERT|C++|CUDA|Docker|GCP|Kubernetes|PyTorch|REST APIs|TensorFlow,33.9,82.7,39.3,7.4,2026,3,0,1,1,Tier 1 (<80k)
AIJOB1982,Autonomous Driving Engineer,Automotive AI,Senior,6.5,Master's,93500,85800,104300,Shanghai,China,Hybrid,Enterprise (501-5000),Technology & SaaS,BERT|C++|CUDA|Docker|GCP|Git|LangChain|RAG|SQL|Spark,33.6,85.8,46.4,9.8,2026,7,1,1,0,Tier 2 (80k-140k)
AIJOB1983,AI Product Manager,Product,Director,15.1,Bachelor's,274700,237500,321000,Singapore,Singapore,Hybrid,Startup (1-50),Manufacturing,C++|Docker|FastAPI|Llama|PyTorch|TensorFlow,10.2,98.2,28.7,5.4,2026,3,1,1,1,Tier 4 (>200k)
AIJOB1984,MLOps Engineer,Machine Learning,Lead / Staff,12.5,High School / None,153300,139800,171300,Hangzhou,China,Hybrid,Enterprise (501-5000),Technology & SaaS,Airflow|Azure|Kubernetes|Python|TensorFlow,26.8,67.4,23.3,7.9,2026,1,1,1,0,Tier 3 (140k-200k)
AIJOB1985,AI Product Manager,Product,Mid-Level,4.3,Bachelor's,59000,52100,68900,Munich,Germany,Hybrid,Enterprise (501-5000),E-commerce,Azure|C++|CUDA|LangChain|Python|Vector Databases,27.8,73.4,42.2,9,2026,7,0,1,1,Tier 1 (<80k)
AIJOB1986,Generative AI Engineer,AI Engineering,Entry-Level,1.2,Bachelor's,73300,62900,84800,Munich,Germany,Fully Remote,Startup (1-50),Technology & SaaS,AWS|Docker|GPT-4|LangChain|PyTorch|Scikit-Learn|TensorFlow|Vector Databases,29.9,91.3,18.2,6.5,2026,6,0,1,1,Tier 1 (<80k)
AIJOB1987,AI Agent Developer,AI Engineering,Senior,5.5,Bachelor's,178500,162100,205300,Austin,United States,Fully Remote,Mid-Market (51-500),Telecommunications,Airflow|AutoGen|BERT|CUDA|GPT-4|Kubernetes|LangChain|Python|TensorFlow|Vector Databases,33.5,74.8,19.8,6.6,2026,5,1,1,1,Tier 3 (140k-200k)
AIJOB1988,Prompt Engineer,AI Engineering,Lead / Staff,8.4,PhD,170000,151300,202900,Frankfurt,Germany,On-site,Mid-Market (51-500),Finance & Banking,Airflow|AutoGen|Azure|BERT|Git|Kubernetes|RAG|SQL|Scikit-Learn|Vector Databases,28.7,77.5,42.1,5,2026,3,1,0,1,Tier 3 (140k-200k)
AIJOB1989,AI Product Manager,Product,Mid-Level,4.1,Bachelor's,104600,95200,112400,Cambridge,United Kingdom,Hybrid,Big Tech (FAANG+),Telecommunications,FastAPI|GCP|Git|PyTorch|Python|SQL|Scikit-Learn|Spark|TensorFlow|Vector Databases,27.9,77.9,36.2,8.2,2026,7,0,1,1,Tier 2 (80k-140k)
AIJOB1990,Autonomous Driving Engineer,Automotive AI,Entry-Level,2.1,Bachelor's,87600,75200,93900,Osaka,Japan,Fully Remote,Startup (1-50),Automotive,AutoGen|BERT|GCP|LangChain|Llama|Python|REST APIs,19,75.4,29,5.5,2026,9,0,1,0,Tier 2 (80k-140k)
AIJOB1991,Prompt Engineer,AI Engineering,Mid-Level,5.3,Bachelor's,112500,101000,121900,Vancouver,Canada,Hybrid,Enterprise (501-5000),Technology & SaaS,BERT|CUDA|PyTorch|REST APIs|Scikit-Learn,28.8,65.5,18.2,6.5,2026,6,0,1,1,Tier 2 (80k-140k)
AIJOB1992,Deep Learning Specialist,AI Engineering,Mid-Level,3.1,Bachelor's,51900,47700,57200,Pune,India,Hybrid,Startup (1-50),E-commerce,BERT|CUDA|Docker|FastAPI|LangChain|Llama|Spark|TensorFlow|Vector Databases,23.8,71,26.4,8,2026,7,0,1,1,Tier 1 (<80k)
AIJOB1993,Computer Vision Engineer,Computer Vision,Entry-Level,1.4,Bachelor's,96300,88600,113600,Montreal,Canada,On-site,Enterprise (501-5000),E-commerce,Airflow|C++|FastAPI|LangChain|Python,21.7,65.6,41.6,6.5,2026,9,0,0,1,Tier 2 (80k-140k)
AIJOB1994,AI Research Scientist,Research,Mid-Level,3.6,Bachelor's,118100,109000,141200,Osaka,Japan,Fully Remote,Enterprise (501-5000),Automotive,AutoGen|BERT|CUDA|Docker|FastAPI|Git|LangChain|Llama,12.3,88.9,33.8,5,2026,7,0,1,1,Tier 2 (80k-140k)
AIJOB1995,Prompt Engineer,AI Engineering,Senior,8.4,Bachelor's,200800,177900,239900,Boston,United States,Hybrid,Mid-Market (51-500),Education,Azure|GCP|LangChain|Llama|SQL|Scikit-Learn|Spark,14.9,75.5,17.9,7,2026,8,1,1,1,Tier 4 (>200k)
AIJOB1996,MLOps Engineer,Machine Learning,Senior,7.5,Master's,131600,122000,147900,Shenzhen,China,Hybrid,Mid-Market (51-500),E-commerce,AWS|Airflow|BERT|C++|CUDA|Git|LangChain|PyTorch|SQL|Scikit-Learn,29.4,84.7,46.5,6.7,2025,5,1,1,0,Tier 2 (80k-140k)
AIJOB1997,Prompt Engineer,AI Engineering,Mid-Level,4.6,Bachelor's,151000,139100,179500,Singapore,Singapore,Fully Remote,Enterprise (501-5000),Education,BERT|FastAPI|Git|PyTorch|Python|RAG|SQL|Scikit-Learn|TensorFlow,33.3,88.4,47.8,7,2026,9,0,1,1,Tier 3 (140k-200k)
AIJOB1998,Generative AI Engineer,AI Engineering,Mid-Level,3.3,Bachelor's,109100,97300,125900,San Francisco,United States,Hybrid,Mid-Market (51-500),Technology & SaaS,BERT|C++|GCP|Git|Kubernetes|Llama|REST APIs|Spark|Vector Databases,31.6,67.8,41.5,7.4,2026,1,0,1,1,Tier 2 (80k-140k)
AIJOB1999,Data Scientist,Data Science,Senior,8.6,Master's,66600,58400,78300,Hyderabad,India,Hybrid,Startup (1-50),Telecommunications,FastAPI|GCP|Llama|PyTorch|Python,12,90.5,40.2,6.1,2025,11,1,1,0,Tier 1 (<80k)
AIJOB2000,NLP Engineer,Natural Language Processing,Mid-Level,5.1,Bachelor's,55900,49100,63000,Da Nang,Vietnam,Fully Remote,Mid-Market (51-500),Automotive,AWS|CUDA|Docker|FastAPI|GPT-4|Kubernetes|PyTorch|RAG|SQL|TensorFlow,21.4,94,29.8,5.1,2026,6,0,1,1,Tier 1 (<80k)
