Employee_ID,Age,Salary,Department,Experience_Years,Join_Date
1596,24.0,21640830.269786663,Finance,17.4,2015-12-16
1597,41.0,12478509.920936884,Finance,8.4,2016-01-17
1598,55.0,,Engineering,13.1,2019-11-04
1599,35.0,6173062.064850129,Engineering,10.1,2016-01-31
1600,27.0,23704707.432984956,Marketing,14.5,2019-03-07
1601,33.0,8552597.063951563,Finance,9.6,2016-06-16
1602,48.0,15292247.403528249,Engineering,5.7,2021-03-28
1603,28.0,19563101.612702202,Finance,7.3,2015-09-03
1604,27.0,17108584.665015485,Engineering,17.2,
1605,30.0,14701728.440039042,Sales,9.4,2021-04-19
1606,25.0,6491670.708562918,Marketing,4.3,2021-04-19
1607,36.0,10951375.82116358,Engineering,18.7,2018-09-12
1608,,15939001.690212611,HR,15.9,2022-07-07
1609,,,Engineering,1.1,
1610,32.0,16016797.29999384,Sales,20.0,2019-08-10
1611,999.0,18408717.04407571,HR,13.9,2018-12-19
1612,19.0,19812514.429000508,HR,3.2,2022-06-18
1613,43.0,9999999999.0,Engineering,4.7,2019-09-29
1614,34.0,25983230.27489477,Sales,13.8,2023-02-01
1615,33.0,18837396.722770654,HR,15.6,2015-07-30
1616,66.0,14991429.23165468,Marketing,4.8,2018-03-24
1617,37.0,20447682.915383205,Marketing,5.1,2021-09-25
1618,27.0,26827038.859999865,Finance,6.1,2018-07-03
1619,30.0,7806399.494715652,Finance,12.0,2018-12-11
1620,46.0,13873686.787543232,Sales,3.4,2016-02-29
1621,36.0,3107841.700633358,HR,2.1,2021-06-25
1622,20.0,15963257.663240124,,13.6,Unknown
1623,44.0,16826971.209625702,Marketing,15.6,2017-05-21
1624,28.0,14804189.422786202,Sales,10.0,2016-09-25
1625,,11727332.14500845,HR,7.3,2022-05-13
1626,,4752427.419058373,Sales,8.6,2020-05-29
1627,30.0,16867668.417058844,Engineering,7.8,2017-07-07
1628,47.0,22277172.419576626,Marketing,19.2,2016-03-19
1629,35.0,12044907.72133284,Sales,15.4,2018-12-05
1630,43.0,17200299.645115726,Sales,4.2,2021-03-28
1631,39.0,7159278.432899747,Engineering,7.7,2019-02-14
1632,26.0,17286065.31846257,Finance,10.9,2016-04-15
1633,28.0,13033088.511276715,Marketing,12.3,2018-02-15
1634,45.0,11187910.246985428,Sales,9.4,2021-06-09
1635,31.0,11198181.793919347,Marketing,16.2,2017-07-15
1636,30.0,13031942.08983495,Finance,15.4,2019-10-24
1637,25.0,16912166.578462675,Sales,10.1,2021-04-16
1638,39.0,8439183.99402241,Engineering,17.1,2021-12-21
1639,55.0,13014423.342160735,Marketing,15.0,2021-11-18
1640,24.0,14792641.110004261,Engineering,15.6,2022-07-27
1641,35.0,9504803.877340704,Finance,19.1,2022-03-17
1642,49.0,23983326.008375086,Finance,5.3,2021-03-30
1643,,10732522.59969329,Marketing,5.4,2015-04-18
1644,39.0,11652815.431832548,Finance,17.8,2021-10-30
1645,,10108460.25088751,HR,15.4,2022-05-18
1646,39.0,23992400.43569059,Marketing,18.5,2022-10-11
1647,33.0,17764526.142997406,HR,1.3,2017-12-31
1648,44.0,10317039.96878179,Finance,12.6,2015-04-29
1649,46.0,20531157.794299845,Marketing,2.9,2017-01-08
1650,60.0,16003493.47144439,HR,10.1,2018-01-24
1651,40.0,16286267.105557509,Finance,3.1,
1652,38.0,13277613.956237737,Sales,-2.5,2018-06-19
1653,36.0,11252920.065215133,Sales,0.2,2018-10-23
1654,31.0,16688830.495273007,Engineering,12.6,31/02/2020
1655,38.0,12274563.850022048,Sales,7.2,2015-01-26
1656,32.0,24083778.147875525,HR,2.1,2017-01-13
1657,36.0,8653544.47378448,Sales,6.5,2016-08-09
1658,48.0,22680783.864274725,Marketing,3.4,2021-05-08
1659,24.0,14443405.756010996,Marketing,18.8,2022-05-16
1660,46.0,16495428.67010553,Marketing,6.4,
1661,48.0,19165788.833147172,Enginering,6.7,2015-10-13
1662,33.0,11848753.524977818,Sales,16.8,
1663,13.0,19321241.923493184,Engineering,13.0,2022-02-06
1664,28.0,1462280.7230941132,Finance,14.2,2015-05-06
1665,47.0,11400052.333890304,Engineering,12.7,2016-01-11
1666,34.0,10379685.963294674,HR,18.9,2020-12-12
1667,25.0,8732469.938141193,Marketing,4.1,2017-05-31
1668,29.0,13925225.809605245,Sales,19.8,2019-03-21
1669,43.0,16928749.840908475,Finance,16.6,2019-09-16
1670,40.0,18513299.992496528,Finance,11.8,2020-02-02
1671,32.0,,Sales,13.2,2018-10-28
1672,31.0,11671532.675532266,Engineering,13.0,2016-10-06
1673,31.0,16845082.189125836,Finance,1.2,2019-02-24
1674,,15621428.474254254,,4.4,2018-06-30
1675,51.0,19680280.839680083,Sales,19.2,2023-02-03
1676,31.0,18884683.514657583,Engineering,10.7,2018-08-21
1677,47.0,15152382.069603145,Marketing,7.6,2021-05-13
1678,50.0,-1000000.0,Sales,15.2,2021-09-08
1679,44.0,11735249.220839595,Sales,10.5,2015-12-14
1680,30.0,12251053.201809833,,0.3,2015-08-04
1681,39.0,13423668.33041872,Finance,14.7,2016-09-29
1682,34.0,16340252.137948766,Finance,14.6,
1683,,,Marketing,3.3,2021-12-05
1684,38.0,14744406.534923112,Marketing,19.1,2015-07-23
1685,23.0,15080623.939502362,HR,4.5,2022-07-23
1686,46.0,15716531.525000019,Sales,9.2,2015-12-01
1687,30.0,12420473.4343383,Finance,2.3,2018-01-19
1688,37.0,10373038.71178522,Sales,12.1,2019-12-20
1689,37.0,6222810.51344645,Engineering,7.5,2022-06-04
1690,32.0,11524253.209615638,Marketing,7.1,2019-10-03
1691,40.0,17365727.266338933,HR,16.5,2020-06-12
1692,30.0,11485442.809802163,Engineering,0.2,2021-10-22
1693,43.0,13810964.812870301,Sales,16.0,2019-12-16
1694,21.0,17332156.437061585,Marketing,-2.5,2019-08-24
1695,,17603447.482113343,Finance,19.7,2018-01-23
1696,54.0,9602335.739169806,,11.8,2017-06-01
1697,24.0,19985296.782268208,Marketing,1.1,2020-09-29
1698,28.0,9999999999.0,Sales,1.0,2016-04-11
1699,40.0,9350750.7139072,Sales,17.7,
1700,36.0,10880815.651794229,Engineering,16.8,2019-10-27
1701,38.0,20955453.415730957,Engineering,6.9,2016-03-30
1702,39.0,14265732.393723495,Engineering,12.4,2018-03-06
1703,41.0,3901110.262740746,HR,9.8,31/02/2020
1704,46.0,8001592.476336569,Finance,19.3,2022-08-11
1705,39.0,13753151.874137593,Marketing,19.0,2021-08-26
1706,32.0,9184786.748576991,Sales,19.7,2020-06-16
1707,41.0,12932881.146817792,Sales,17.3,2020-11-28
1708,53.0,15161981.068417894,N/A,-2.5,2022-06-25
1709,33.0,22311273.020173647,Engineering,4.3,2018-06-17
1710,25.0,13547730.418861054,Engineering,16.6,
1711,46.0,20362708.997863796,,14.2,2017-06-22
1712,33.0,22143800.810183853,Enginering,19.3,2019-06-07
1713,13.0,22171548.34676038,Sales,11.4,2021-09-20
1714,,16423772.966927841,Engineering,1.7,2015-08-13
1715,29.0,9999999999.0,Marketing,11.9,2015-02-01
1716,34.0,17304124.327019326,Engineering,13.7,2017-04-17
1717,38.0,20241999.439067706,Marketing,4.4,2018-05-19
1718,36.0,14594664.472822914,HR,7.9,2017-05-15
1719,42.0,23722919.35037624,Finance,12.0,2016-07-16
1720,30.0,19299167.807337288,HR,7.5,2017-11-12
1721,40.0,17841366.88576392,Engineering,7.5,2018-03-31
1722,32.0,20431903.55602919,Finance,2.7,2018-09-05
1723,42.0,16666849.25630439,Engineering,18.8,2016-05-06
1724,41.0,2535947.5030232333,Finance,15.0,2015-02-01
1725,25.0,12504305.242648171,Finance,0.0,2020-07-30
1726,45.0,20985840.136239268,Engineering,15.3,
1727,29.0,10962043.29950852,Engineering,14.8,2016-12-20
1728,,13882637.473815303,Finance,0.2,2016-06-13
1729,38.0,9775818.430484645,Finance,7.4,2019-04-07
1730,53.0,,Engineering,12.1,2020-12-21
1731,32.0,23407462.287090078,Engineering,9.1,2022-11-22
1732,31.0,,Sales,15.6,2017-07-31
1733,34.0,15736490.00194542,Sales,8.5,2020-08-11
1734,31.0,11597529.761179762,Sales,-2.5,2021-04-07
1735,42.0,18074723.19515689,HR,19.5,31/02/2020
1736,,17548415.386211645,Finance,4.8,2018-12-21
1737,24.0,19058527.858066328,Marketing,14.4,2015-10-23
1738,24.0,16659592.238539437,HR,2.9,31/02/2020
1739,44.0,29677031.031942338,Finance,6.6,2015-06-23
1740,52.0,9860381.174946304,Marketing,8.8,2019-11-22
1741,33.0,6446983.227817429,Sales,3.8,2015-03-18
1742,33.0,13034548.996492693,Marketing,9.0,2020-02-27
1743,35.0,7160058.672198663,Engineering,3.1,2015-11-15
1744,46.0,7537688.649970036,Engineering,11.2,2018-07-06
1745,25.0,9993426.729010165,Finance,13.3,2021-06-16
1746,37.0,10389055.472841863,HR,1.2,2019-10-25
1747,44.0,10226909.490249699,Sales,17.4,2021-06-06
1748,40.0,17591094.752227057,Finance,3.7,2019-07-15
1749,,12469054.69457332,Sales,4.5,2022-12-16
1750,45.0,14102427.125637598,Engineering,13.2,2022-03-07
1751,7.0,,HR,9.4,
1752,41.0,11168387.37609287,HR,10.0,2018-03-31
1753,28.0,13677270.50647639,Engineering,2.6,2016-04-16
1754,16.0,16828799.930464577,Marketing,16.1,31/02/2020
1755,,5292160.996898893,,12.3,2015-03-27
1756,48.0,3075472.4552470874,Marketing,2.7,2018-08-23
1757,33.0,16730586.643988613,Sales,7.5,2016-12-04
1758,44.0,17460071.402834494,HR,16.2,2021-12-06
1759,51.0,25321100.674262054,Engineering,11.4,2020-02-28
1760,48.0,15790474.37933405,Marketing,2.2,2022-09-25
1761,51.0,19098698.586290475,Sales,50.0,2019-01-22
1762,42.0,14022636.78207013,Sales,4.9,2015-12-27
1763,35.0,16486136.107925432,HR,10.3,2019-11-24
1764,18.0,23336284.20874767,HR,16.9,2016-03-09
1765,32.0,4380035.909371823,Finance,8.7,2017-09-23
1766,26.0,,Finance,8.7,2019-11-20
1767,56.0,25677933.650386833,HR,18.1,2021-08-09
1768,33.0,16410171.096046712,Enginering,11.5,2019-06-29
1769,36.0,23252864.81616424,Engineering,11.3,2020-11-16
1770,40.0,11853939.252352789,Engineering,5.2,2015-11-19
1771,35.0,14839762.529181432,Finance,12.2,2019-06-10
1772,51.0,15167623.511942938,HR,11.5,2018-06-24
1773,28.0,3912044.6032061465,Engineering,7.9,2018-10-22
1774,36.0,9159110.860748999,Sales,19.8,2017-06-26
1775,27.0,9515624.60308007,HR,17.6,2018-09-26
1776,21.0,19110330.390162636,Marketing,15.0,2016-11-19
1777,28.0,19360765.528420277,Marketing,10.7,2015-11-09
1778,34.0,16620182.213532668,HR,9.2,2020-09-21
1779,30.0,19120514.48427853,Finance,3.7,2022-02-06
1780,28.0,,Engineering,6.1,2016-04-12
1781,,21009658.347697716,Engineering,15.5,2020-12-13
1782,34.0,15043942.213160358,HR,9.1,2020-09-19
1783,19.0,15289320.237133782,Sales,-2.5,2017-03-05
1784,42.0,9999999999.0,Finance,3.0,2018-12-02
1785,,18422252.38818214,Sales,10.2,2018-12-09
1786,20.0,12894005.916935435,HR,12.9,2023-02-27
1787,31.0,19882156.88599034,HR,10.3,2022-03-28
1788,27.0,9339254.296419967,Sales,17.8,2016-08-27
1789,38.0,9505418.72635903,Marketing,19.8,2017-08-25
1790,48.0,18437133.775632523,HR,2.3,2016-02-26
1791,,14557278.927084936,Finance,2.6,2016-08-22
1792,36.0,,Sales,2.6,2017-11-14
1793,33.0,19450288.662377298,Marketing,13.6,2017-03-19
1794,41.0,11963692.929569578,Sales,7.5,2016-12-11
1795,,13998993.728498152,Marketing,14.7,2021-10-03
1796,27.0,21996139.750355795,Marketing,8.1,2016-09-18
1797,31.0,22695711.72905325,Finance,12.6,2022-05-08
1798,27.0,22861991.051351637,HR,15.4,2015-11-05
1799,45.0,13589371.115330443,Marketing,11.0,2016-12-26
1800,,21153514.524922352,HR,10.8,2022-01-16
1801,54.0,10255235.861156609,Finance,1.8,2020-07-16
1802,34.0,10465485.626389695,HR,8.2,2020-03-15
1803,27.0,3247720.736878194,Engineering,10.9,
1804,19.0,23364341.00949265,Marketing,9.2,2021-07-01
1805,16.0,10680100.75461961,Enginering,18.0,2020-99-99
1806,19.0,14367337.1012647,Sales,18.1,2022-08-21
1807,37.0,10448378.29035858,Finance,16.4,2021-05-01
1808,40.0,18475826.2416507,Marketing,7.5,2022-03-18
1809,999.0,13121831.6964133,Finance,14.3,2022-02-15
1810,,8475915.547835253,Sales,7.9,2022-01-02
1811,30.0,17208312.820930302,Engineering,4.7,2018-08-16
1812,36.0,,Marketing,6.9,2022-01-13
1813,51.0,10812971.373422544,,1.4,2018-07-18
1814,43.0,4465554.426869595,Finance,6.6,2016-09-10
1815,32.0,7880209.439011966,HR,9.2,2019-12-07
1816,26.0,15892645.84860239,HR,19.1,2015-10-07
1817,13.0,5177319.809485376,Sales,6.3,
1818,27.0,7594271.376891422,Engineering,18.0,2019-12-17
1819,32.0,14988155.41933596,Engineering,4.6,2022-01-30
1820,25.0,12281965.519534737,Finance,3.8,2018-05-25
1821,33.0,24960183.179796547,Finance,10.4,2018-01-30
1822,35.0,24169482.730121877,HR,13.5,2021-08-19
1823,32.0,10660387.68624423,Engineering,0.9,2015-08-19
1824,28.0,17785688.09201741,Engineering,4.4,2018-12-12
1825,36.0,18746412.784397256,Engineering,9.1,2020-09-09
1826,-5.0,12012605.709877983,Sales,6.6,
1827,24.0,7522292.317508981,Sales,14.3,2018-06-25
1828,49.0,14938507.753459712,Finance,10.2,2020-03-06
1829,34.0,14135771.625929445,HR,3.2,2020-01-26
1830,35.0,12821177.515146904,Marketing,17.9,2015-06-04
1831,42.0,17211584.340822425,HR,-2.5,2015-08-22
1832,37.0,11246351.964972006,Sales,14.6,2019-02-19
1833,44.0,9240012.262104284,Sales,15.6,2018-03-21
1834,37.0,15545414.85174916,Finance,19.3,2015-11-11
1835,28.0,16929850.46284438,Marketing,10.0,2022-03-25
1836,38.0,9116775.280499734,Engineering,12.3,2016-01-05
1837,23.0,19640453.054955408,Marketing,6.7,2021-11-24
1838,36.0,6147594.31111961,Marketing,13.6,2021-08-30
1839,34.0,12109432.706421783,Marketing,9.3,Unknown
1840,32.0,13709957.319011955,Finance,8.8,2019-04-24
1841,33.0,11818881.43674035,Sales,17.1,2020-03-10
1842,16.0,12174697.632244037,Engineering,1.0,2021-07-05
1843,,24355372.411540568,Marketing,17.6,2021-03-20
1844,35.0,10745579.554805506,Engineering,17.0,2015-06-18
1845,36.0,27206108.61235957,Marketing,10.1,2020-01-17
1846,24.0,17185633.898655258,Sales,9.8,2021-05-30
1847,47.0,15460275.68655996,Engineering,7.2,2022-04-23
1848,,17381201.76693833,HR,19.9,2017-02-10
1849,44.0,27649638.746259764,Sales,2.2,2018-08-09
1850,39.0,,Engineering,11.8,2021-10-14
1851,28.0,9397910.405318055,Marketing,13.6,2020-05-02
1852,52.0,11225669.017140396,Marketing,18.7,2020-08-15
1853,23.0,15160715.734822804,Sales,15.6,2016-09-09
1854,44.0,6371144.375937134,Sales,12.9,2015-09-11
1855,45.0,15111696.19659304,Marketing,2.3,2020-01-20
1856,28.0,23467735.667068362,Engineering,7.5,2016-02-28
1857,48.0,15757036.953123888,HR,2.8,2018-11-07
1858,32.0,13536572.705123615,Finance,17.6,
1859,37.0,11909197.756581863,Sales,15.0,2015-12-12
1860,37.0,,,15.2,2020-08-28
1861,33.0,10870836.133809762,12345,13.0,2022-03-31
1862,43.0,24231979.602996238,Sales,10.1,2016-12-07
1863,,24666798.738571785,Engineering,3.0,2015-06-10
1864,17.0,-1000000.0,Sales,6.6,2017-10-11
1865,,14942424.559616774,Marketing,2.7,2022-12-08
1866,18.0,20153299.041207798,Engineering,14.5,2019-11-29
1867,-5.0,20473992.511136625,Marketing,3.2,2019-12-05
1868,46.0,10970041.344702922,Engineering,14.0,2020-11-16
1869,24.0,12367224.33431649,Sales,13.8,2020-11-11
1870,30.0,8388262.826583522,Finance,9.2,
1871,23.0,17045324.691670284,Finance,2.7,2016-10-12
1872,32.0,18333139.417284455,HR,6.3,2019-01-30
1873,31.0,8250371.810693636,HR,6.4,2019-03-08
1874,42.0,12724005.475919204,Marketing,14.0,2018-03-04
1875,48.0,8263730.412093254,Engineering,2.3,2019-05-06
1876,48.0,9999999999.0,HR,16.6,2019-08-02
1877,29.0,17755085.301131498,Sales,15.2,2018-10-17
1878,32.0,11332589.666608602,Finance,3.7,2022-08-12
1879,18.0,13495870.219838507,Engineering,-2.5,2021-09-14
1880,26.0,6863441.360263422,Finance,13.4,
1881,44.0,15934951.048623322,Enginering,-2.5,
1882,51.0,14778633.400776755,HR,50.0,2022-04-05
1883,22.0,11355203.74983419,HR,3.2,2018-10-02
1884,29.0,14054928.51158763,Marketing,4.7,2015-09-27
1885,34.0,15901474.402517222,Engineering,7.3,2018-09-12
1886,37.0,10925659.25545328,Sales,15.9,2016-01-23
1887,26.0,7618687.279991103,HR,14.8,2021-04-04
1888,-5.0,,Marketing,18.5,2022-08-10
1889,30.0,11833636.476448637,HR,1.2,2019-05-03
1890,34.0,14516199.484065553,Finance,0.2,2018-03-09
1891,40.0,20054198.675101567,HR,50.0,2017-10-29
1892,35.0,32645275.93785242,Engineering,5.6,2023-02-12
1893,30.0,8777567.750555672,Marketing,6.7,2022-05-13
1894,,17249136.06863255,Engineering,10.9,2021-10-04
1895,34.0,11462238.573529469,Sales,2.0,2016-09-07
1896,31.0,12306048.477116447,Sales,12.9,2018-09-27
1897,32.0,11398939.894966051,HR,6.5,2015-11-30
1898,50.0,9371725.160997074,Marketing,12.7,2021-07-14
1899,40.0,14793543.191076692,Marketing,16.7,2022-06-11
1900,32.0,7627486.564758822,Marketing,3.4,2016-08-02
1901,41.0,19734037.832559355,Marketing,18.6,2018-12-03
1902,31.0,15275014.680166874,HR,10.6,2018-06-24
1903,46.0,17112174.8645072,N/A,18.5,2022-05-11
1904,38.0,12669056.940268885,HR,4.2,31/02/2020
1905,33.0,13163980.32894126,Engineering,12.1,2022-06-05
1906,39.0,16437819.525836641,Finance,8.1,2019-05-25
1907,19.0,9179746.837970871,Finance,50.0,2016-06-12
1908,23.0,13210047.82793332,Engineering,12.1,2021-09-03
1909,23.0,,HR,9.9,2022-12-13
1910,36.0,10547155.947044928,,18.3,2015-12-14
1911,52.0,,HR,7.5,2018-06-22
1912,57.0,,Sales,4.4,2021-04-08
1913,,11567306.234231155,HR,12.2,2019-03-23
1914,40.0,20816880.275817752,Marketing,12.5,2022-03-20
1915,16.0,20343961.60697146,Marketing,8.8,2018-09-07
1916,29.0,8570001.46741753,Finance,9.7,2016-06-07
1917,27.0,9557943.821635772,Finance,19.2,2022-07-07
1918,28.0,27802514.796778418,Engineering,14.7,2022-11-18
1919,33.0,23754629.70963572,12345,2.2,2022-09-08
1920,30.0,14842407.43335948,Marketing,4.2,2020-11-26
1921,15.0,9999999999.0,HR,19.5,2016-01-18
1922,42.0,11845767.985264055,Engineering,14.5,2022-03-31
1923,24.0,17161763.5710017,,18.3,2022-07-09
1924,37.0,11414090.496387642,Marketing,6.1,2019-10-01
1925,55.0,4838231.178508077,Marketing,14.8,2020-09-13
1926,25.0,8392221.067444745,Marketing,14.3,2019-01-22
1927,9.0,15105463.739252936,Marketing,5.9,2015-03-16
1928,32.0,-1000000.0,HR,11.0,2019-01-25
1929,46.0,-1000000.0,,12.5,2018-06-19
1930,54.0,9626694.802835684,Marketing,9.6,2017-01-08
1931,22.0,11088230.387490032,Finance,16.5,2017-05-27
1932,39.0,19265826.532065958,Engineering,16.7,2018-10-31
1933,30.0,16237402.738200523,Finance,17.0,2020-06-14
1934,33.0,14951677.893433264,HR,16.1,2017-02-25
1935,61.0,19394819.865353256,Marketing,9.8,2017-07-16
1936,19.0,9999999999.0,Engineering,7.6,2016-07-17
1937,,22232816.456256837,Marketing,16.6,2016-09-26
1938,39.0,12700703.688424299,Marketing,9.8,2015-11-13
1939,45.0,12851825.107362457,Engineering,4.9,2018-04-26
1940,35.0,8494453.668043274,Marketing,10.1,2016-02-19
1941,38.0,12855096.413137902,Marketing,2.8,2020-09-10
1942,31.0,19823849.47151223,Sales,13.8,2021-01-19
1943,37.0,21499936.86131067,Sales,6.7,2020-11-26
1944,31.0,19801525.84043334,Engineering,5.2,2015-06-04
1945,41.0,6029040.667252818,,19.1,2022-06-04
1946,31.0,20415726.06330367,Marketing,15.5,2018-10-11
1947,38.0,5807406.883639647,Finance,15.7,2021-12-06
1948,34.0,19490586.62061174,,12.5,2016-06-20
1949,46.0,13161077.367144724,Marketing,16.8,2021-09-12
1950,34.0,18512666.569669276,Finance,15.2,2019-03-24
1951,17.0,8337758.26052717,Sales,12.0,2016-09-23
1952,47.0,20855838.163530733,Engineering,19.2,2016-10-26
1953,25.0,7675126.269475555,Marketing,3.8,2020-99-99
1954,28.0,11657725.445734112,Sales,18.9,2022-10-08
1955,29.0,10009526.861154824,HR,8.0,2022-01-02
1956,48.0,6228575.735887505,Sales,10.6,2016-11-09
1957,13.0,15472637.837942341,Marketing,2.5,2023-02-01
1958,66.0,24030445.589184806,Finance,10.8,2019-11-28
1959,,28334526.111600045,HR,12.2,2015-06-28
1960,37.0,15485778.935431238,HR,20.0,2019-08-10
1961,34.0,20583406.375337612,HR,19.5,2019-02-01
1962,37.0,16160473.189642686,Engineering,19.3,2022-08-02
1963,40.0,17494415.973841064,Marketing,7.0,2023-01-26
1964,41.0,13289256.744363805,HR,19.8,2017-08-30
1965,40.0,15975384.62711301,Sales,9.1,2019-12-25
1966,35.0,17687393.523032144,Finance,17.0,2021-11-05
1967,33.0,12107701.355618343,Marketing,4.3,
1968,,14612528.50053506,Sales,10.1,2020-01-13
1969,33.0,14707849.40501256,12345,19.3,2017-08-16
1970,46.0,19132016.58665262,HR,18.9,2020-12-27
1971,40.0,9669839.141861597,Sales,13.7,2017-09-06
1972,5.0,14742288.956961742,Marketing,16.0,2018-06-21
1973,-5.0,24560027.34526349,Sales,3.5,2020-04-05
1974,36.0,20820300.762929685,Engineering,14.4,2017-03-05
1975,34.0,21745895.24444353,Finance,12.4,2019-02-15
1976,31.0,15122159.20089017,HR,1.8,2022-08-10
1977,46.0,16604987.818430116,Marketing,2.3,2021-05-25
1978,44.0,20011180.833514627,HR,2.2,2019-12-10
1979,27.0,,HR,14.5,2020-03-06
1980,39.0,5241985.435585566,HR,2.8,2018-02-28
1981,25.0,8422793.46475077,Sales,9.4,2019-04-14
1982,21.0,21547220.50701324,12345,7.1,2020-08-21
1983,28.0,13615553.221155982,Finance,11.0,2020-11-30
1984,43.0,,Engineering,14.1,2019-09-11
1985,44.0,8729195.06502198,Marketing,13.7,2016-10-25
1986,40.0,12224916.492279453,Sales,10.3,2017-03-28
1987,42.0,7988153.582880876,HR,9.3,2021-10-12
1988,40.0,25455471.363662384,Engineering,8.0,2016-07-20
1989,28.0,14887819.740097133,Marketing,17.2,
1990,39.0,14710247.291186413,Marketing,6.6,2015-08-02
1991,43.0,17940383.37583916,Marketing,5.2,
1992,,19811725.846332848,Marketing,14.9,2020-05-22
1993,46.0,19729440.782773197,Finance,7.2,2019-03-01
1994,42.0,20368109.719537858,Marketing,16.9,2021-03-21
1995,38.0,11845772.246045718,Engineering,6.6,2016-02-25
1996,45.0,13510665.975215694,Sales,14.0,2022-12-23
1997,34.0,18845158.277211376,Engineering,0.9,2020-10-14
1998,26.0,12363054.6918019,HR,7.7,2016-05-25
1999,33.0,14974466.839863874,Finance,6.9,2018-03-13
2000,27.0,16993818.82212407,Finance,16.3,2015-12-10
2001,28.0,18925925.41155188,HR,19.3,2016-10-18
2002,33.0,6111595.188148994,Engineering,9.2,2018-01-22
2003,27.0,18573728.249444727,Engineering,16.5,2020-01-15
2004,31.0,13831379.710741373,HR,14.0,2020-10-03
2005,16.0,18537288.554321904,Marketing,50.0,2016-08-26
2006,37.0,18884658.461774144,Marketing,16.2,2019-11-27
2007,35.0,23039575.305595785,Sales,1.5,2016-01-11
2008,26.0,21767268.238106016,Engineering,14.3,2017-06-28
2009,41.0,21732858.31305148,Engineering,10.7,2020-01-22
2010,44.0,22218351.595831193,Enginering,0.3,2018-12-02
2011,18.0,16456894.92407973,HR,5.0,2015-04-20
2012,27.0,15160925.4351842,Marketing,18.4,2019-08-27
2013,27.0,19364085.41589167,Engineering,18.5,
2014,25.0,18660404.75716511,Engineering,16.0,2019-06-12
2015,43.0,13454668.8163087,Enginering,19.6,2020-08-18
2016,33.0,17024117.04404134,Sales,16.1,2019-03-12
2017,32.0,14824517.666077027,Sales,0.2,2017-08-23
2018,,10730335.45769972,Marketing,5.8,2019-05-01
2019,41.0,21452303.70688175,Engineering,0.6,2015-12-01
