job_id,job_title,job_category,years_of_experience,education_required,city,country,remote_work,company_size,industry,demand_score,benefits_score_10,required_skills,skill_count,salary_min_usd,salary_max_usd,annual_salary_usd,salary_tier,experience_level,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,ai_salary_premium_pct
10722,Data Analyst,Software Engineering,8.1,PhD,Beijing,UK,On-site,Mid-size,Education,53.3,2.3,FastAPI|Docker|PyTorch|SQL|Airflow|AWS|C++|TensorFlow|Python|React,10,,170400,119400,Medium,,2026,3,0,0,0,8.33
10723,Product Manager,IT Operations,2.2,Master's,Tokyo,USA,On-site,Startup,Education,97.4,8.5,Azure|Airflow|SQL|C++|CUDA|AWS|React|BERT|Docker|Java,10,29000,80500,64900,Medium,Mid,2026,10,0,0,1,34.11
10724,AI Agent Developer,Software Engineering,11.2,High School,Beijing,Japan,Fully Remote,Enterprise,Automotive,72.5,2.8,TensorFlow|React|C++|FastAPI|Java|Docker|Python|Airflow|AutoGen,9,71100,44600,46100,High,Junior,2026,4,0,0,0,8.36
10725,Product Manager,Software Engineering,0.1,Associate's,San Francisco,Japan,Fully Remote,Enterprise,Education,96.5,4.4,C++|FastAPI|AWS|React,4,10100,,40800,Medium,Lead,2026,5,0,0,0,25.65
10726,Data Analyst,Product Management,2.5,High School,San Francisco,Germany,Hybrid,Big Tech (FAANG+),E-commerce,94,7.2,FastAPI|Airflow|SQL|AWS|Azure|React|CUDA|Java|Docker,9,63800,98700,56600,Top,,2026,9,1,0,1,13.13
10727,Data Analyst,IT Operations,8.7,Master's,Ho Chi Minh City,UK,Fully Remote,Enterprise,Tech,91.4,9.5,SQL|TensorFlow|AWS|Java|PyTorch|AutoGen|Airflow,7,56700,95400,74900,High,Junior,2026,11,1,0,0,1.58
10728,Data Scientist,Software Engineering,10.7,Bachelor's,New York,Vietnam,On-site,Enterprise,Finance,79.4,1.2,Airflow|AWS|TensorFlow|PyTorch|AutoGen|BERT,6,100400,,75700,Medium,Mid,2026,1,1,0,0,3.36
10729,Data Scientist,Data Science,13.7,Associate's,Berlin,China,Fully Remote,Mid-size,Tech,55.1,3.3,TensorFlow|Azure|BERT|CUDA|Java|Docker|SQL|FastAPI|AutoGen|Airflow,10,,115600,59500,Low,Mid,2026,9,1,0,0,6.57
10730,Product Manager,AI Engineering,10.6,Associate's,Singapore,UK,Fully Remote,Enterprise,E-commerce,66.2,7.9,FastAPI|Airflow,2,60000,,36400,Low,Junior,2026,9,0,0,0,27.26
10731,DevOps Engineer,Product Management,10.1,Master's,Tokyo,Vietnam,Hybrid,Startup,Finance,80.2,2.6,AWS|React|Java|Python|Airflow|PyTorch|C++|TensorFlow|AutoGen|FastAPI,10,33000,,52900,Medium,Mid,2026,8,0,1,1,10.57
10732,Product Manager,Software Engineering,5.9,High School,Tokyo,Vietnam,Hybrid,Startup,Automotive,50.7,2,BERT|React,2,45600,76200,42000,Top,Senior,2026,10,1,1,1,42.47
10733,Data Scientist,Data Science,0,Master's,Beijing,UK,On-site,Enterprise,Finance,52.1,1.4,CUDA|TensorFlow|SQL|Airflow|Docker|AutoGen|FastAPI,7,,89400,-100,Low,Senior,2026,8,0,1,1,1.36
10734,Data Analyst,Software Engineering,1.8,Associate's,Beijing,USA,Fully Remote,Big Tech (FAANG+),Automotive,83.9,5.5,React|PyTorch|FastAPI|BERT|SQL|AutoGen|Java,7,78400,72000,17100,High,Lead,2026,8,1,0,0,32.97
10735,Machine Learning Engineer,Software Engineering,8,Master's,San Francisco,UK,Fully Remote,Big Tech (FAANG+),Healthcare,94.4,7.9,Airflow|FastAPI|TensorFlow|AutoGen|AWS|PyTorch,6,34600,51300,82400,Top,Mid,2026,4,0,1,0,4.48
10736,Product Manager,IT Operations,10.1,Associate's,Berlin,Japan,Fully Remote,Big Tech (FAANG+),Finance,92.8,9.7,,0,13200,106000,67400,High,Junior,2026,7,0,0,1,44.52
10737,Data Analyst,IT Operations,6.3,High School,New York,Singapore,Hybrid,Enterprise,Finance,58.4,3.4,FastAPI|AWS|BERT|Azure|C++|Java|CUDA|AutoGen|TensorFlow,9,51400,81700,89700,High,Senior,2026,2,1,0,0,2.06
10738,Machine Learning Engineer,IT Operations,11,Bachelor's,New York,Germany,On-site,Big Tech (FAANG+),Tech,95.6,2.1,TensorFlow|BERT|Azure|AWS|AutoGen|Python|Airflow|Docker|C++|PyTorch,10,18100,49500,58200,Medium,Lead,2026,3,0,1,1,7.15
10739,Machine Learning Engineer,Data Science,7.8,Bachelor's,San Francisco,Japan,Fully Remote,Enterprise,Tech,84.8,4.6,,0,66200,,59800,High,Mid,2026,8,0,0,0,13.88
10740,Data Scientist,Software Engineering,1.1,Master's,Tokyo,Vietnam,Fully Remote,Startup,E-commerce,85.8,1.5,AWS|Azure|Java|Python|Docker,5,80300,97400,53500,Low,Junior,2026,4,0,0,1,5.03
10741,Product Manager,AI Engineering,2.9,Associate's,Berlin,Vietnam,Fully Remote,Big Tech (FAANG+),Automotive,65.2,4,AutoGen|SQL|TensorFlow|Azure|AWS|BERT,6,70600,179600,52700,Top,Mid,2026,10,1,0,1,45.58
10742,Software Engineer,Product Management,12.6,Bachelor's,Tokyo,China,Fully Remote,Big Tech (FAANG+),Education,85.8,6.8,C++|Docker|TensorFlow|PyTorch,4,,145100,56000,High,Lead,2026,11,0,0,0,6.62
10743,AI Agent Developer,IT Operations,10.9,Associate's,San Francisco,Vietnam,On-site,Big Tech (FAANG+),Tech,85.5,2.5,Java|Python|AutoGen|TensorFlow|PyTorch,5,82400,81600,69brioqtuszzz2l,Medium,Mid,2026,6,0,0,0,4.15
10744,Data Scientist,IT Operations,13.4,High School,Singapore,Singapore,On-site,Startup,E-commerce,79.7,6.7,CUDA|AutoGen|Airflow|C++|Azure|SQL,6,34600,173800,72200,High,Mid,2026,12,1,1,1,2.99
10745,Data Scientist,Software Engineering,1.8,Master's,London,China,On-site,Enterprise,Automotive,67.9,9.7,BERT|TensorFlow|C++|AutoGen|SQL|React|Docker,7,,144200,55200,Low,Lead,2026,11,0,1,1,40.3
10746,Software Engineer,Software Engineering,14.9,Associate's,New York,Vietnam,Hybrid,Startup,Automotive,90.6,8.8,React|BERT|Docker|FastAPI|AWS|AutoGen,6,78600,76900,99000,Top,Mid,2026,8,0,1,0,32.49
10747,AI Agent Developer,Data Science,3.1,Master's,Berlin,Vietnam,Fully Remote,Startup,Automotive,96.9,4.2,TensorFlow|BERT,2,42900,87400,74400,Low,Mid,2026,8,0,1,0,37.85
10748,Data Analyst,Data Science,0.2,Associate's,Singapore,UK,Fully Remote,Mid-size,Healthcare,93.5,4.8,PyTorch|FastAPI|Azure,3,53200,112000,102000,Medium,Junior,2026,5,1,1,0,35.25
10749,DevOps Engineer,IT Operations,15,Associate's,Berlin,UK,Fully Remote,Big Tech (FAANG+),Automotive,62.1,4.8,Java|AWS,2,70300,91400,87400,High,Senior,2026,11,1,1,0,48.4
10750,Product Manager,Software Engineering,4.2,High School,Tokyo,Germany,Fully Remote,Enterprise,E-commerce,72.3,8.7,SQL|Airflow|Python|React|CUDA|Java|Azure|TensorFlow|BERT,9,28000,,78400,Low,Junior,2026,7,0,1,1,38.42
10751,DevOps Engineer,AI Engineering,10,Master's,Beijing,Japan,On-site,Enterprise,Automotive,67.1,9.9,Docker|SQL|React|AutoGen|C++|CUDA|Azure|BERT|AWS,9,39300,115700,82500,Medium,Lead,2026,1,1,1,1,19.13
10752,Data Analyst,Product Management,2.7,PhD,San Francisco,USA,Hybrid,Mid-size,Education,85.4,8.4,AWS|CUDA|C++|FastAPI|Airflow|Azure|AutoGen|Java|Python,9,38200,142000,84500,Medium,Senior,2026,5,1,1,1,14.49
10753,Data Scientist,Software Engineering,8.7,Associate's,Berlin,Germany,Hybrid,Mid-size,Education,91.6,6,Python|SQL|AutoGen|Java|Docker|C++|Airflow|Azure|CUDA|TensorFlow,10,,125400,43200,Medium,Mid,2026,3,0,0,1,14.6
10754,AI Agent Developer,Software Engineering,13.6,Associate's,Tokyo,Vietnam,Fully Remote,Startup,Automotive,60.8,1.9,C++|Azure|Airflow|SQL|TensorFlow,5,35800,72800,78000,Medium,Mid,2026,4,1,0,0,15.64
10755,Data Scientist,Data Science,4.8,Bachelor's,Ho Chi Minh City,Germany,On-site,Mid-size,E-commerce,97.4,9.6,CUDA|Docker|TensorFlow|Airflow|Java|C++,6,57400,35400,82000,Top,Lead,2026,1,1,1,0,9.32
10756,Machine Learning Engineer,Product Management,10.1,Master's,Beijing,UK,Hybrid,Enterprise,Finance,83.9,8.7,SQL|TensorFlow|BERT|Java|React|Python|FastAPI|AutoGen|Azure,9,57200,70800,85200,Medium,Junior,2026,1,0,0,1,19.66
10757,Data Scientist,IT Operations,2.8,PhD,Beijing,Japan,Hybrid,Enterprise,Automotive,60.9,8.6,Python|SQL|AWS|FastAPI|BERT|CUDA,6,50000,184500,62800,Medium,Junior,2026,3,1,0,0,5.5
10758,Data Scientist,Software Engineering,9.4,High School,New York,Vietnam,Fully Remote,Enterprise,E-commerce,68.6,4.5,FastAPI|CUDA|C++|React,4,54600,139200,105200,Low,Senior,2026,4,1,0,1,14.86
10759,Data Analyst,IT Operations,5,PhD,London,Vietnam,Hybrid,Startup,Tech,55.2,5,PyTorch|Python|Airflow|FastAPI|AutoGen|Docker|SQL|Azure,8,36900,104800,80600,High,Mid,2026,3,1,1,1,8.76
10760,Data Analyst,Software Engineering,3.2,High School,New York,Germany,Fully Remote,Big Tech (FAANG+),E-commerce,79.9,2.1,,0,50400,155600,64700,Medium,Junior,2026,2,0,1,1,45.98
10761,Data Analyst,IT Operations,4.7,PhD,Ho Chi Minh City,Japan,On-site,Big Tech (FAANG+),Healthcare,58.5,9.4,AutoGen|PyTorch|TensorFlow|C++,4,16300,101300,85100,High,Mid,2026,11,0,0,1,23.06
10762,DevOps Engineer,Product Management,2.7,PhD,Tokyo,Singapore,Fully Remote,Startup,Tech,84.7,9.5,SQL|Azure,2,69800,104500,101000,Top,Mid,2026,7,0,0,0,41.13
10763,Machine Learning Engineer,Data Science,13.5,Master's,San Francisco,China,Hybrid,Enterprise,Education,86.9,3.3,Java|AWS|Docker|SQL|React|PyTorch,6,38800,115400,56800,Medium,Mid,2026,10,0,0,0,29.42
10764,Data Analyst,Product Management,6,Bachelor's,Beijing,Singapore,Fully Remote,Enterprise,Education,74,7.3,SQL|TensorFlow|CUDA,3,39600,83600,53500,Low,Senior,2026,9,1,0,1,29.93
10765,AI Agent Developer,AI Engineering,3.7,PhD,Beijing,USA,Fully Remote,Startup,Finance,54.7,2.8,,0,31300,64400,95400,Low,Lead,2026,11,1,1,1,0.16
10766,DevOps Engineer,Data Science,6.7,Associate's,Singapore,Japan,Fully Remote,Startup,Finance,80.5,4.5,,0,52800,117500,99100,High,Mid,2026,3,1,0,1,0.64
10767,Software Engineer,Product Management,4.8,Associate's,Berlin,Germany,Fully Remote,Mid-size,E-commerce,68.6,3.7,AutoGen|SQL|FastAPI,3,39300,100800,72300,Top,Lead,2026,9,0,1,0,13.94
10768,AI Agent Developer,AI Engineering,11.2,Associate's,San Francisco,Singapore,Fully Remote,Startup,E-commerce,97.5,4.5,,0,62600,90500,70300,Top,,2026,8,1,0,0,2.95
10769,Product Manager,Software Engineering,14.6,Bachelor's,London,Germany,Fully Remote,Big Tech (FAANG+),Automotive,75.7,3.8,AutoGen,1,29000,121400,97200,Medium,Senior,2026,5,1,1,0,13.86
10770,Product Manager,Software Engineering,6.6,PhD,London,USA,Hybrid,Startup,Automotive,53.6,4.1,FastAPI|CUDA|Python,3,52800,84900,55100,High,Junior,2026,11,0,1,1,30.9
10771,AI Agent Developer,IT Operations,12.9,High School,Berlin,Vietnam,Fully Remote,Enterprise,Education,81.8,8.1,PyTorch,1,58500,131500,15300,Medium,Lead,2026,12,1,1,0,35.46
10772,Data Analyst,Data Science,8.5,High School,San Francisco,Vietnam,Hybrid,Enterprise,Healthcare,89,3.7,AWS|Azure|Docker|Python|React,5,65900,,77800,Top,Lead,2026,6,0,1,1,30.61
10773,Software Engineer,Software Engineering,2.4,Master's,Ho Chi Minh City,China,Fully Remote,Enterprise,Automotive,58,8.3,Azure|TensorFlow|CUDA,3,63300,49000,77800,Medium,,2026,1,0,1,0,27.72
10774,Software Engineer,Data Science,10.4,Bachelor's,London,Germany,On-site,Big Tech (FAANG+),Education,72.5,6.1,TensorFlow|React|AutoGen|Python|SQL|FastAPI|BERT|PyTorch|C++|CUDA,10,31900,47200,98300,Medium,Junior,2026,6,0,0,0,4.06
10775,DevOps Engineer,Software Engineering,7.7,PhD,Beijing,USA,Fully Remote,Big Tech (FAANG+),E-commerce,87.2,8,Python|PyTorch|AWS|Azure|CUDA|SQL|AutoGen|React,8,51400,100500,95100,Medium,Mid,2026,9,1,0,1,6.41
10776,Software Engineer,IT Operations,9.8,Associate's,Ho Chi Minh City,Germany,Hybrid,Mid-size,E-commerce,51,9.3,,0,47900,,116600,Medium,Mid,2026,7,0,0,0,2.05
10777,Product Manager,Product Management,13.3,Bachelor's,New York,UK,Hybrid,Startup,Automotive,51.4,2.2,SQL|CUDA|AutoGen|Python|AWS|React|Docker|Airflow|TensorFlow,9,29000,169700,81700,Medium,Senior,2026,9,1,0,0,40.62
10778,Machine Learning Engineer,IT Operations,6.6,Bachelor's,San Francisco,Germany,On-site,Mid-size,Healthcare,83.8,4.1,AWS|Docker,2,49500,168200,130300,Low,Mid,2026,5,1,0,1,16.18
10779,Data Analyst,AI Engineering,13.5,PhD,New York,Germany,Fully Remote,Startup,Education,86.3,1.5,FastAPI|TensorFlow|Airflow|SQL|Java|CUDA|PyTorch|Python|AutoGen|React,10,22100,115800,104300,Low,Mid,2026,5,1,0,1,20.12
10780,Software Engineer,Software Engineering,11.3,Master's,Ho Chi Minh City,UK,On-site,Startup,E-commerce,92.3,4.7,Azure|React|Docker|CUDA|C++|Python|AWS,7,54700,137100,77800,Medium,Mid,2026,5,1,1,1,31.21
10781,DevOps Engineer,AI Engineering,7.3,Master's,Beijing,UK,Fully Remote,Big Tech (FAANG+),Education,70,3.1,Docker|React|Azure|AWS|BERT,5,74100,65900,101700,Top,Senior,2026,6,0,0,1,48.45
10782,Product Manager,AI Engineering,9,Master's,Singapore,Singapore,Fully Remote,Enterprise,Healthcare,69.5,6.1,CUDA|BERT|Azure|Airflow|Java|Python|FastAPI|AWS|TensorFlow,9,70000,146400,52700,High,Senior,2026,4,0,1,1,30.75
10783,Machine Learning Engineer,Data Science,4.9,Associate's,New York,USA,Hybrid,Startup,E-commerce,77.6,8.1,,0,57800,,68000,High,Mid,2026,10,0,0,0,5.87
10784,Data Scientist,Software Engineering,14.8,Associate's,Tokyo,Singapore,On-site,Big Tech (FAANG+),Education,87.9,5.4,CUDA|C++|AWS|AutoGen|PyTorch|Python,6,55200,98000,71300,Top,Mid,2026,9,1,0,0,45.13
10785,Data Scientist,AI Engineering,10,PhD,Beijing,Vietnam,On-site,Mid-size,Healthcare,82,4,CUDA|Python|C++|TensorFlow|BERT|PyTorch|Azure|Java|SQL,9,47700,92200,70300,Low,Lead,2026,7,0,1,0,11.48
10786,Machine Learning Engineer,Product Management,0.7,Master's,Berlin,China,Hybrid,Enterprise,Healthcare,66.4,2.4,AutoGen|C++|FastAPI|React|Docker|BERT|Python|TensorFlow,8,93200,,96300,High,Junior,2026,3,1,0,0,39.53
10787,Product Manager,AI Engineering,4.9,PhD,London,Singapore,Hybrid,Mid-size,Healthcare,67.3,1.2,Java|AutoGen|SQL|AWS|Azure|Docker|TensorFlow,7,45700,123300,102600,Top,Senior,2026,10,1,1,0,37.38
10788,DevOps Engineer,Product Management,9.3,Master's,Singapore,UK,On-site,Mid-size,Automotive,88.2,7.1,CUDA|React|C++|FastAPI|Python|Airflow|AutoGen|PyTorch|TensorFlow,9,23700,78400,94600,Medium,Junior,2026,7,1,0,1,20.75
10789,Machine Learning Engineer,Data Science,0.8,Bachelor's,Singapore,Vietnam,Hybrid,Big Tech (FAANG+),Finance,76.7,1.3,,0,65300,89500,59300,Top,Mid,2026,11,1,1,0,26.11
10790,Data Analyst,AI Engineering,0.4,High School,Ho Chi Minh City,USA,Fully Remote,Enterprise,Education,54.9,9.3,,0,59200,9200,92000,Medium,Mid,2026,3,0,0,0,11.43
10791,Data Analyst,IT Operations,6.8,High School,London,Japan,On-site,Startup,Healthcare,57.6,6.3,CUDA|AWS|TensorFlow|BERT|Azure|C++|React|Airflow|Python|SQL,10,27900,115000,105300,Medium,Mid,2026,3,0,0,0,35.13
10792,Data Scientist,Data Science,5,Master's,Berlin,Germany,On-site,Mid-size,Education,92.6,4.2,Python|SQL|FastAPI|BERT|PyTorch|Airflow|AutoGen,7,42100,,93200,Medium,Mid,2026,4,1,0,0,48.96
10793,Software Engineer,Product Management,6.6,PhD,New York,USA,Hybrid,Startup,Healthcare,99.9,1.4,Airflow|Azure|SQL|FastAPI|BERT|TensorFlow|PyTorch|Python,8,53400,62400,39700,Medium,Senior,2026,12,0,1,0,21.36
10794,DevOps Engineer,Data Science,3.9,Associate's,Singapore,USA,Fully Remote,Enterprise,Education,66.8,4.7,C++,1,38700,90500,50800,Top,Mid,2026,2,0,0,1,49.9
10795,Data Scientist,AI Engineering,2.5,Master's,Tokyo,UK,On-site,Big Tech (FAANG+),E-commerce,69.3,8.8,AutoGen,1,68400,81400,89000,High,Junior,2026,8,0,1,1,12.62
10796,Software Engineer,Software Engineering,10.3,Master's,Beijing,China,On-site,Big Tech (FAANG+),Education,57.7,9.7,,0,34400,38200,104100,High,Lead,2026,12,0,1,1,6.03
10797,Software Engineer,Software Engineering,7.7,Associate's,San Francisco,Singapore,Fully Remote,Big Tech (FAANG+),Finance,61.8,1.8,C++|SQL|CUDA|React|Python|Azure|FastAPI,7,45000,164900,50500,Medium,Lead,2026,1,1,0,1,49.92
10798,Data Analyst,Product Management,3,Master's,Singapore,UK,Hybrid,Startup,E-commerce,71.2,8,,0,41600,156600,74900,Medium,Junior,2026,10,1,1,1,18.8
10799,Product Manager,Product Management,4.8,Bachelor's,Singapore,Germany,Hybrid,Startup,E-commerce,64.2,3.3,FastAPI|BERT,2,59000,,76100,High,Junior,2026,1,0,1,0,42.97
10800,AI Agent Developer,Software Engineering,8.9,Associate's,Beijing,UK,Hybrid,Enterprise,Healthcare,85.1,4.4,PyTorch|Python|C++|React|BERT|Azure|TensorFlow|Docker|FastAPI,9,62700,150000,49800,Top,Lead,2026,11,1,0,1,1.48
10801,Product Manager,Product Management,1.1,Bachelor's,Berlin,Germany,Hybrid,Startup,Tech,76.9,5.9,AutoGen|CUDA|FastAPI|AWS|React,5,59000,80100,82100,High,Senior,2026,1,0,1,0,31.4
10802,AI Agent Developer,Data Science,2.2,High School,Ho Chi Minh City,UK,Fully Remote,Big Tech (FAANG+),Finance,91.1,10,,0,,99600,84800,Medium,Junior,2026,4,0,0,0,0.17
10803,Machine Learning Engineer,IT Operations,1.1,Associate's,Singapore,Japan,Fully Remote,Mid-size,E-commerce,86.2,2.9,React|FastAPI,2,53300,78600,79300,High,,2026,1,1,1,0,25.23
10804,Data Analyst,IT Operations,12.2,Associate's,Singapore,China,On-site,Mid-size,Tech,56.4,2.2,TensorFlow|React|Python|BERT|Docker|CUDA|SQL|Azure|PyTorch,9,59500,110100,99900,Medium,Lead,2026,3,1,0,0,36.83
10805,Software Engineer,Data Science,11.3,PhD,London,Japan,On-site,Mid-size,Tech,56.2,6.4,SQL|Docker|Python|Airflow|TensorFlow|AWS|BERT|React,8,61800,138200,74000,Top,Senior,2026,7,0,0,1,31.07
10806,DevOps Engineer,IT Operations,11.3,PhD,San Francisco,Vietnam,Fully Remote,Big Tech (FAANG+),E-commerce,94.8,8.7,SQL|Java|Azure|C++,4,46500,97000,92700,Low,Lead,2026,3,0,1,1,31.38
10807,AI Agent Developer,AI Engineering,10.7,Associate's,Tokyo,China,On-site,Startup,Healthcare,91,6.8,FastAPI|PyTorch|Airflow|Java|BERT|Azure,6,50500,48500,85700,Medium,Mid,2026,12,0,0,0,16.33
10808,Product Manager,Data Science,10,High School,New York,Singapore,Fully Remote,Mid-size,Automotive,73.4,4.1,SQL|Java|C++|AWS|FastAPI|AutoGen|Docker,7,38600,116600,91500,High,Senior,2026,2,1,0,1,31.69
10809,Software Engineer,Product Management,7.2,Master's,Ho Chi Minh City,UK,Hybrid,Startup,E-commerce,56.5,9.8,PyTorch|Python|BERT|AutoGen,4,75600,75800,63300,Low,Senior,2026,10,1,0,1,42.74
10810,AI Agent Developer,Data Science,9.6,PhD,San Francisco,USA,Fully Remote,Startup,Healthcare,94.9,10,Docker|Java|Azure|React,4,,,88400,High,Senior,2026,6,1,0,1,24.83
10811,AI Agent Developer,Software Engineering,0.6,High School,Tokyo,Vietnam,Fully Remote,Big Tech (FAANG+),Finance,61.5,7.9,Azure|PyTorch|TensorFlow|React|Python,5,59000,175000,104100,High,Mid,2026,8,1,0,1,27.09
10812,AI Agent Developer,Product Management,9.3,High School,Tokyo,USA,On-site,Startup,Healthcare,51.8,8.2,AWS|PyTorch,2,30100,142700,98400,High,Mid,2026,4,0,0,1,41.92
10813,DevOps Engineer,Software Engineering,11.7,PhD,Berlin,Japan,Fully Remote,Startup,Tech,96.2,7.8,Python|Airflow|React|FastAPI|TensorFlow|Docker|C++|Java,8,40400,91400,105800,Low,Mid,2026,12,0,0,0,6.09
10814,Data Analyst,Product Management,7.5,Master's,San Francisco,Singapore,Hybrid,Big Tech (FAANG+),Finance,90.4,3.3,TensorFlow|BERT|Docker|AutoGen|FastAPI|PyTorch|CUDA|Azure|SQL|Python,10,49200,104600,79800,Medium,Junior,2026,4,1,1,0,30.05
10815,DevOps Engineer,IT Operations,5.4,PhD,Berlin,China,Hybrid,Enterprise,Finance,84.7,2.4,React|CUDA|Docker|FastAPI|Airflow|Java|C++|TensorFlow|PyTorch,9,10300,96200,115100,Low,,2026,11,1,1,0,23.72
10816,Data Scientist,Data Science,4.2,High School,Beijing,Singapore,On-site,Mid-size,Automotive,51.7,6,Docker|AWS|Java,3,22100,64100,67900,Low,Junior,2026,2,0,0,1,20.86
10817,Software Engineer,AI Engineering,9.6,Bachelor's,New York,Vietnam,On-site,Mid-size,Automotive,76.4,9.6,Java|Airflow|TensorFlow|SQL|Azure|CUDA,6,18000,78800,68700,Low,Senior,2026,5,0,0,1,20.38
10818,Data Analyst,Product Management,10.4,PhD,Ho Chi Minh City,Japan,Fully Remote,Startup,E-commerce,82.7,8.9,C++|Python|BERT|AutoGen|FastAPI|React,6,58500,93900,118900,Top,Lead,2026,10,1,0,1,31.64
10819,Data Analyst,Product Management,13.1,High School,Beijing,UK,On-site,Enterprise,Healthcare,88,2,Python|C++|TensorFlow|AutoGen|Docker|CUDA|Azure|PyTorch,8,70500,91100,86700,Top,Junior,2026,8,0,1,0,44.88
10820,Data Analyst,Software Engineering,5.1,PhD,Singapore,USA,Hybrid,Big Tech (FAANG+),E-commerce,73.6,1.5,C++|TensorFlow|CUDA|BERT|Docker|AutoGen,6,18100,51000,97800,Low,Mid,2026,1,0,1,1,32.5
10821,Product Manager,IT Operations,11.5,High School,New York,UK,On-site,Startup,Automotive,97.7,8.9,SQL|Azure|AWS|Java|BERT|TensorFlow|FastAPI|CUDA|Docker|Python,10,46400,,32200,Low,Junior,2026,2,0,0,0,13.22
10822,Data Analyst,Software Engineering,8.4,Master's,London,Germany,On-site,Big Tech (FAANG+),Tech,62.2,6.5,Docker|React|Airflow,3,,97700,84100,Medium,Mid,2026,1,0,1,1,6.89
10823,DevOps Engineer,Software Engineering,13.2,High School,London,Singapore,Hybrid,Mid-size,Automotive,53.5,3.7,AutoGen|TensorFlow|SQL|FastAPI|Java|C++|Docker|BERT,8,55400,9900,82000,Top,Junior,2026,4,0,0,1,48.91
10824,Data Analyst,IT Operations,7.9,Associate's,Beijing,Vietnam,Fully Remote,Big Tech (FAANG+),Healthcare,66.6,6.1,Airflow|CUDA|AWS|Java|AutoGen|PyTorch|Azure|BERT|FastAPI|C++,10,90200,95000,89500,Medium,Mid,2026,7,0,0,1,15.21
10825,Machine Learning Engineer,AI Engineering,7.8,Bachelor's,Ho Chi Minh City,USA,Fully Remote,Mid-size,Tech,83.1,3,,0,53100,6100,88900,High,Junior,2026,11,0,0,0,23.31
10826,Software Engineer,Software Engineering,8.7,High School,New York,China,On-site,Big Tech (FAANG+),E-commerce,86.9,9.5,C++|PyTorch|FastAPI|React|BERT,5,31400,59300,66600,High,Senior,2026,3,0,0,0,0.87
10827,Data Analyst,Software Engineering,11.2,PhD,London,China,Hybrid,Big Tech (FAANG+),E-commerce,86.9,8.4,AWS|C++|SQL|Python|Azure|Java|FastAPI,7,65000,52700,136300,High,Lead,2026,8,0,1,0,40.56
10828,Software Engineer,Product Management,14.5,PhD,London,China,Hybrid,Enterprise,Automotive,55.5,9.7,C++|PyTorch|SQL|FastAPI|Docker,5,,90700,55400,Top,Junior,2026,6,1,1,0,39.66
10829,Machine Learning Engineer,IT Operations,1.1,High School,Ho Chi Minh City,Japan,Hybrid,Big Tech (FAANG+),Automotive,94.3,2.7,PyTorch|AWS|CUDA|Python|BERT|Docker|AutoGen|FastAPI,8,24000,,69100,High,Junior,2026,2,1,1,0,34.73
10830,Machine Learning Engineer,Data Science,0.8,Associate's,San Francisco,China,Fully Remote,Startup,Education,64,8.6,CUDA|SQL|Python|React|PyTorch|AWS,6,60700,86500,98500,Top,Lead,2026,9,0,1,1,17.8
10831,Software Engineer,AI Engineering,14.1,High School,Beijing,USA,Hybrid,Enterprise,E-commerce,60.5,6,,0,50600,175900,49900,Top,Senior,2026,9,1,1,0,18.68
10832,AI Agent Developer,AI Engineering,7.9,Master's,Berlin,Singapore,Hybrid,Startup,E-commerce,80.7,3.9,C++|SQL|BERT|Java|React|Python,6,30900,,73800,Medium,Senior,2026,7,0,0,0,24.8
10833,Data Scientist,IT Operations,9.2,Associate's,Singapore,Singapore,Fully Remote,Big Tech (FAANG+),Finance,60.6,5.3,PyTorch|Docker|React|C++|Python,5,37200,144000,94600,High,Mid,2026,10,0,0,0,20.1
10834,Product Manager,Product Management,7.2,High School,Tokyo,Singapore,Hybrid,Big Tech (FAANG+),Healthcare,75.4,9.5,CUDA|AutoGen|TensorFlow|Airflow|React|Azure|BERT|AWS,8,,124000,63700,Medium,Senior,2026,8,0,1,0,8.42
10835,AI Agent Developer,Product Management,1.4,Bachelor's,Singapore,Japan,Fully Remote,Enterprise,Finance,70.4,7.2,AWS|PyTorch|TensorFlow|Docker|FastAPI|Airflow|Python,7,,,58300,High,Lead,2026,10,0,0,1,11.55
